Date,AAPL,AMZN,GOOG,HD,IBM,MCD,MMM,NFLX,NVDA,PSX,TSLA,TXN
2013-11-20,67.434647,362.570007,507.85189800000006,71.69912,154.62463400000001,83.16957099999999,114.68944499999999,48.502857,14.477456,58.527634,121.110001,37.146328000000004
2013-11-21,68.238617,368.920013,513.693909,71.77104200000001,153.73956299999998,83.306007,115.728241,49.785713,14.591679000000001,58.938023,122.099998,37.598145
2013-11-22,68.063156,372.309998,512.610962,71.18666800000001,151.376694,83.79203000000001,116.323074,49.692856,14.4489,59.793713000000004,121.379997,37.77533
2013-11-25,68.57905600000001,376.640015,519.585571,71.69912,149.40618899999998,84.34626,116.509506,50.034286,14.763005999999999,59.933422,120.839996,37.695591
2013-11-26,69.843964,381.369995,525.7852780000001,72.238564,148.04521200000002,83.73234599999999,117.32629399999999,50.742859,14.886745000000001,60.029465,120.5,37.82848
2013-11-27,71.488602,386.709991,528.1201169999999,72.51725,149.431244,83.448631,118.524887,51.784286,14.943857000000001,61.22568100000001,126.940002,37.669018
2013-11-29,72.812401,393.619995,526.37146,72.526237,150.024048,83.715141,118.533791,52.257141,14.848673999999999,60.780384,127.279999,38.094260999999996
2013-12-02,72.17865,392.299988,523.832947,71.71709399999999,148.187195,82.975769,113.35774199999999,51.988571,14.991447,62.308411,124.16999799999999,37.925926000000004
2013-12-03,74.15454100000001,384.660004,523.226929,71.111786,147.01826499999999,82.863968,112.39888799999999,51.848572,14.981932,61.644783,144.699997,37.952498999999996
2013-12-04,73.981689,385.959991,525.671021,70.831696,146.73436,82.28795600000001,112.27458999999999,50.895714,15.191335999999998,60.762913,138.949997,37.589283
2013-12-05,74.361435,384.48999,525.253723,70.95818299999999,147.01826499999999,82.047211,112.603081,51.151428,14.943857000000001,60.885158999999994,140.479996,37.793045
2013-12-06,73.329613,386.950012,531.478271,72.13269,148.345825,83.225082,114.183411,50.634285,14.724932999999998,62.203602000000004,137.360001,38.528351
2013-12-09,74.16893,384.890015,535.586548,71.91585500000001,148.170502,82.296539,114.147903,50.810001,14.477456,62.718788,141.600006,38.608082
2013-12-10,74.05371099999999,387.77999900000003,538.825439,71.021416,147.886551,82.047211,113.242332,51.871429,14.810599,62.52669100000001,142.190002,38.457474
2013-12-11,73.505066,382.190002,535.164246,71.373779,146.28346299999998,81.901039,112.549797,51.997143,14.667824,61.863102000000005,139.649994,37.925926000000004
2013-12-12,73.397713,381.25,531.522949,70.949158,144.755478,80.90374,112.381142,53.332859,14.382273000000001,62.18616899999999,147.470001,37.580421
2013-12-13,72.59764100000001,384.23999,526.9675900000001,71.382835,144.279617,81.196053,112.247955,52.709998999999996,14.296606,62.517941,147.649994,37.164043
2013-12-16,72.999641,388.97000099999997,533.023193,71.464134,148.496094,82.0644,113.33998100000001,52.330002,14.315645000000002,63.39986,147.940002,37.465263
2013-12-17,72.670975,387.649994,531.473267,71.030472,146.751022,81.144447,116.651596,53.552856000000006,14.382273000000001,63.391117,152.46000700000002,37.589283
2013-12-18,72.118401,395.959991,538.870178,72.322441,149.20578,82.477089,120.566895,53.748573,14.582158999999999,64.59607700000001,147.979996,38.182842
2013-12-19,71.292168,395.190002,539.600403,72.232086,150.47491499999998,81.797874,121.10845900000001,53.82,14.639268,63.67054,140.720001,37.615868
2013-12-20,71.889267,402.200012,546.7539059999999,72.3134,150.307922,82.975769,121.38368999999999,53.667141,14.934338,64.639717,143.240005,37.952498999999996
2013-12-23,74.648193,402.920013,553.947083,72.78319499999999,152.153183,82.795204,121.45472,54.368572,15.020002999999999,64.97152700000001,143.550003,38.413185
2013-12-24,74.331314,399.200012,552.327637,72.855461,152.979782,83.00153399999999,121.623421,54.055714,15.058076999999999,65.259659,151.41000400000001,38.475193
2013-12-26,73.83766899999999,404.390015,555.119507,73.677628,154.75824,83.25948299999999,122.777542,53.847141,14.915301000000001,65.591476,155.5,38.616943
2013-12-27,73.338776,398.079987,555.586426,73.75891899999999,154.532791,83.319672,123.71866599999998,52.5,15.000966,65.26840200000001,151.119995,38.687813
2013-12-30,72.60942800000001,393.369995,551.145325,74.029976,155.64328,83.405632,123.78080700000001,52.427143,15.200851,65.24221,152.440002,38.891566999999995
2013-12-31,73.460564,398.790009,556.734009,74.39135,156.611816,83.422836,124.517715,52.595715000000006,15.248446,67.346497,150.429993,38.900433
2014-01-02,72.42742199999999,397.97000099999997,552.963501,74.102257,154.908539,82.889771,122.63551299999999,51.831429,15.096151999999998,66.752769,150.100006,38.182842
2014-01-03,70.836502,396.440002,548.929749,73.984802,155.835327,83.00153399999999,122.91960900000001,51.871429,14.915301000000001,66.61306,149.559998,38.35117
2014-01-06,71.222771,393.630005,555.0499269999999,73.271057,155.300934,82.40831,122.19160500000001,51.367142,15.115188,67.24173,147.0,38.032246
2014-01-07,70.713402,398.02999900000003,565.750366,73.63245400000001,158.398621,82.863968,122.209351,48.5,15.362666,67.250458,149.360001,37.82848
2014-01-08,71.16124,401.920013,566.927673,74.020943,156.94581599999998,82.029999,121.303795,48.712856,15.572070000000002,67.119484,151.279999,38.35117
2014-01-09,70.252495,401.01001,561.468201,73.695679,156.453217,82.073006,121.14396699999999,48.150002,14.991447,68.219658,147.529999,38.147403999999995
2014-01-10,69.783722,397.660004,561.438354,74.093231,156.35296599999998,82.365318,120.90425900000001,47.448570000000004,14.972411,68.106155,145.720001,38.1917
2014-01-13,70.149086,390.980011,557.861633,73.15361,153.76461799999998,81.53134200000001,119.572525,48.115715,14.620232000000001,66.193947,139.33999599999999,37.420959
2014-01-14,71.544907,397.540009,570.986267,73.189758,155.234146,81.866646,121.996269,48.279999,15.077115,66.78768199999999,161.270004,38.395454
2014-01-15,72.9813,395.869995,570.598816,73.243973,156.753799,82.073006,122.91075900000001,47.197144,15.238929,65.958199,164.130005,38.572643
2014-01-16,72.574112,395.799988,574.3742679999999,73.415642,157.605408,82.58886,122.66216999999999,47.382858,15.286519,65.827209,170.970001,38.422039
2014-01-17,70.795914,399.609985,571.5476070000001,73.18073299999999,158.71589699999998,81.61734,121.907509,47.148571000000004,15.219892000000002,66.377319,170.009995,38.492912
2014-01-21,71.89580500000001,407.049988,578.090088,72.692848,157.32988,81.746284,121.623421,46.958572,15.276998999999998,67.145691,176.679993,38.847279
2014-01-22,72.215294,404.540009,578.745789,72.45794699999999,152.169861,81.574333,121.170601,47.675713,15.257964000000001,67.320328,178.559998,39.520561
2014-01-23,72.826813,399.869995,576.301697,72.494095,152.570648,81.952621,119.59918200000001,55.531429,15.200851,67.407639,181.5,39.059891
2014-01-24,71.503006,387.600006,558.283875,71.518333,149.990646,81.187439,115.612816,55.154284999999994,14.810599,64.997711,174.600006,38.049957
2014-01-27,72.083046,386.27999900000003,547.056946,71.31958,148.537827,80.877937,114.494156,54.46143000000001,14.715416000000001,65.399376,169.619995,37.77533
2014-01-28,66.321632,394.429993,557.876526,70.95818299999999,147.661148,80.97251899999999,115.248802,58.110001000000004,14.858193,65.556557,178.380005,38.005660999999996
2014-01-29,65.568726,384.200012,549.883545,69.27774000000001,147.28543100000002,80.086952,115.639458,57.202858,14.715416000000001,64.770691,175.229996,37.827228999999996
2014-01-30,65.44171899999999,403.01001,564.02655,69.503601,148.08696,80.645798,113.686226,57.810001,14.962893,64.229347,182.83999599999999,38.085953
2014-01-31,65.549095,358.690002,586.669312,69.43132800000001,147.519211,80.963913,113.810524,58.475716000000006,14.943857000000001,63.818946999999994,181.41000400000001,37.827228999999996
2014-02-03,65.67088299999999,346.149994,563.0528559999999,67.841217,144.363098,79.97518199999999,110.001747,57.76857,14.743970000000001,62.308411,177.110001,37.024296
2014-02-04,66.62149000000001,347.950012,565.402588,67.73281899999999,144.312973,80.03537,112.50543200000001,57.987143999999994,14.829635999999999,62.116322,178.729996,36.480076000000004
2014-02-05,67.11908000000001,346.450012,567.9063110000001,67.994835,145.481934,80.456642,113.073624,57.774283999999994,14.696378,61.705932999999995,174.419998,36.551449
2014-02-06,67.510292,354.589996,576.232178,68.80793800000001,146.640472,81.62593100000001,114.44088,58.27285799999999,14.886745000000001,64.00232700000001,178.380005,36.783409000000006
2014-02-07,68.454773,361.079987,584.91571,69.069962,148.80645800000002,82.468498,115.71048,61.425713,15.105667,64.858002,186.529999,37.425762
2014-02-10,69.681145,360.869995,582.675232,69.033821,148.714127,81.557159,115.151146,61.491428000000006,15.153262,63.102973999999996,196.559998,37.791546000000004
2014-02-11,70.599236,361.790009,591.244507,69.295815,150.863297,81.969818,116.287567,61.998573,15.467367999999999,64.692116,196.619995,38.478504
2014-02-12,70.593987,349.25,589.510803,69.819817,151.316666,81.58294699999999,116.569069,61.275715000000005,16.019436,64.299187,195.320007,38.630173
2014-02-13,71.714951,357.200012,596.07312,70.099884,152.659897,82.073006,116.300964,62.364284999999995,16.523907,65.528145,199.630005,39.022717
2014-02-14,71.65699000000001,357.350006,597.513733,70.40708199999999,154.213013,82.348114,118.07040400000001,62.215714,17.047417000000003,66.651703,198.229996,39.129768
2014-02-18,71.920433,353.649994,601.527649,70.081825,153.793243,82.554466,117.78443899999999,62.407143000000005,17.037903,66.168915,203.699997,39.263588
2014-02-19,70.784981,347.380005,597.285217,69.069962,153.591782,82.150398,116.67631499999999,61.175713,17.266336,66.072357,193.639999,39.192219
2014-02-20,69.96566,349.799988,598.16449,70.000534,154.691528,82.322334,117.56995400000001,62.135715000000005,17.875525,66.08991999999999,209.97000099999997,39.433105
2014-02-21,69.18845400000001,346.76001,598.005554,70.235435,153.457458,82.924164,117.578926,61.74714300000001,17.742262,65.791473,209.600006,39.388496
2014-02-24,69.49143199999999,351.77999900000003,602.337402,70.352859,154.011536,82.967155,118.14193700000001,63.85714300000001,17.999254,66.932602,217.649994,39.656143
